Date,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,,,,,,,,,,,,,,,,,,,
1:06:01 AM,16664,-768.000000,-2120.00,-87,127.000000,-78,,,,,,,,,,,,,,,,,,,
1:06:02 AM,16660,-732.000000,-2212.00,-45,200.000000,-73,,,,,,,,,,,,,,,,,,,
1:06:03 AM,16696,-736.000000,-2176.00,-43,34.000000,-96,,,,,,,,,,,,,,,,,,,
1:06:04 AM,16732,-840.000000,-2364.00,-60,54.000000,-92,,,,,,,,,,,,,,,,,,,
1:06:05 AM,16648,-692.000000,-2072.00,-32,107.000000,-91,,,,,,,,,,,,,,,,,,,
1:06:06 AM,16736,-688.000000,-2072.00,-74,168.000000,-56,,,,,,,,,,,,,,,,,,,
1:06:07 AM,16616,-756.000000,-2152.00,-36,108.000000,-71,,,,,,,,,,,,,,,,,,,
1:06:08 AM,16672,-672.000000,-2172.00,-82,118.000000,-78,,,,,,,,,,,,,,,,,,,
1:06:09 AM,16744,-796.000000,-2060.00,-43,177.000000,-77,,,,,,,,,,,,,,,,,,,
1:06:10 AM,16644,-808.000000,-2240.00,-67,61.000000,-101,,,,,,,,,,,,,,,,,,,
1:06:11 AM,16720,-708.000000,-2136.00,-81,127.000000,-87,,,,,,,,,,,,,,,,,,,
1:06:12 AM,16596,-780.000000,-2044.00,-78,186.000000,-95,,,,,,,,,,,,,,,,,,,
1:06:13 AM,16684,-788.000000,-2212.00,-51,65.000000,-104,,,,,,,,,,,,,,,,,,,
1:06:14 AM,16716,-764.000000,-2248.00,-76,114.000000,-92,,,,,,,,,,,,,,,,,,,
1:06:15 AM,16656,-784.000000,-2088.00,-45,159.000000,-90,,,,,,,,,,,,,,,,,,,
1:06:16 AM,16744,-744.000000,-2108.00,-80,106.000000,-100,,,,,,,,,,,,,,,,,,,
1:06:17 AM,16796,-728.000000,-2260.00,-33,119.000000,-88,,,,,,,,,,,,,,,,,,,
1:06:18 AM,16708,-748.000000,-2028.00,-74,113.000000,-112,,,,,,,,,,,,,,,,,,,
1:06:19 AM,16660,-768.000000,-2216.00,-30,110.000000,-81,,,,,,,,,,,,,,,,,,,
1:06:20 AM,16728,-736.000000,-2084.00,-55,187.000000,-81,,,,,,,,,,,,,,,,,,,
1:06:21 AM,16656,-780.000000,-2064.00,-70,68.000000,-98,,,,,,,,,,,,,,,,,,,
1:06:22 AM,16644,-676.000000,-2060.00,-81,118.000000,-101,,,,,,,,,,,,,,,,,,,
1:06:23 AM,16728,-716.000000,-2140.00,-74,114.000000,-93,,,,,,,,,,,,,,,,,,,
1:06:24 AM,16612,-680.000000,-2104.00,-74,39.000000,-73,,,,,,,,,,,,,,,,,,,
1:06:25 AM,16640,-804.000000,-2188.00,-41,149.000000,-59,,,,,,,,,,,,,,,,,,,
1:06:26 AM,16668,-784.000000,-2024.00,-66,45.000000,-102,,,,,,,,,,,,,,,,,,,
1:06:27 AM,16740,-796.000000,-2128.00,-92,88.000000,-95,,,,,,,,,,,,,,,,,,,
1:06:28 AM,16720,-780.000000,-2216.00,-57,52.000000,-86,,,,,,,,,,,,,,,,,,,
1:06:29 AM,16652,-716.000000,-2112.00,-78,153.000000,-89,,,,,,,,,,,,,,,,,,,
1:06:30 AM,16644,-696.000000,-2140.00,-82,83.000000,-116,,,,,,,,,,,,,,,,,,,
1:06:31 AM,16720,-684.000000,-2252.00,-50,68.000000,-74,,,,,,,,,,,,,,,,,,,
1:06:32 AM,16656,-668.000000,-1924.00,-19,171.000000,-86,,,,,,,,,,,,,,,,,,,
1:06:33 AM,16700,-816.000000,-2096.00,-55,163.000000,-74,,,,,,,,,,,,,,,,,,,
1:06:34 AM,16728,-740.000000,-2124.00,-86,78.000000,-86,,,,,,,,,,,,,,,,,,,
1:06:35 AM,16720,-812.000000,-2228.00,-37,123.000000,-74,,,,,,,,,,,,,,,,,,,
1:06:36 AM,16704,-768.000000,-2184.00,-75,191.000000,-59,,,,,,,,,,,,,,,,,,,
1:06:37 AM,16684,-688.000000,-2116.00,-80,170.000000,-104,,,,,,,,,,,,,,,,,,,
1:06:38 AM,16644,-764.000000,-2120.00,-54,199.000000,-65,,,,,,,,,,,,,,,,,,,
1:06:39 AM,16748,-684.000000,-2200.00,-100,181.000000,-101,,,,,,,,,,,,,,,,,,,
1:06:40 AM,16592,-764.000000,-2252.00,-39,82.000000,-107,,,,,,,,,,,,,,,,,,,
1:06:41 AM,16720,-620.000000,-2064.00,-41,178.000000,-88,,,,,,,,,,,,,,,,,,,
1:06:42 AM,16724,-768.000000,-2136.00,-51,77.000000,-81,,,,,,,,,,,,,,,,,,,
1:06:43 AM,16708,-700.000000,-2108.00,-33,147.000000,-42,,,,,,,,,,,,,,,,,,,
1:06:44 AM,16632,-664.000000,-2000.00,-88,187.000000,-79,,,,,,,,,,,,,,,,,,,
