Date,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,,,,,,,,,,,,,,,,,,,
1:42:46 AM,16468,2560.000000,876.00,-83,-994.000000,-721,,,,,,,,,,,,,,,,,,,
1:42:47 AM,16868,2724.000000,352.00,-60,-952.000000,-1052,,,,,,,,,,,,,,,,,,,
1:42:48 AM,17612,2680.000000,128.00,-54,-415.000000,-381,,,,,,,,,,,,,,,,,,,
1:42:49 AM,16604,2692.000000,28.00,8,-496.000000,-1016,,,,,,,,,,,,,,,,,,,
1:42:50 AM,17252,3536.000000,-1776.00,-124,1144.000000,519,,,,,,,,,,,,,,,,,,,
1:42:51 AM,13548,3020.000000,-756.00,-80,-236.000000,-505,,,,,,,,,,,,,,,,,,,
1:42:52 AM,14024,3472.000000,-640.00,-84,383.000000,316,,,,,,,,,,,,,,,,,,,
1:42:53 AM,18140,3280.000000,-688.00,-9,-961.000000,-962,,,,,,,,,,,,,,,,,,,
1:42:54 AM,14464,3580.000000,-1312.00,-61,288.000000,355,,,,,,,,,,,,,,,,,,,
1:42:55 AM,18260,3328.000000,-956.00,-22,212.000000,103,,,,,,,,,,,,,,,,,,,
1:42:56 AM,15748,2456.000000,836.00,-176,569.000000,956,,,,,,,,,,,,,,,,,,,
1:42:57 AM,16812,2572.000000,652.00,-61,345.000000,521,,,,,,,,,,,,,,,,,,,
1:42:58 AM,17684,2388.000000,-412.00,-195,1864.000000,751,,,,,,,,,,,,,,,,,,,
1:42:59 AM,17744,996.000000,964.00,40,-314.000000,-309,,,,,,,,,,,,,,,,,,,
1:43:00 AM,16436,3756.000000,-1456.00,-191,786.000000,610,,,,,,,,,,,,,,,,,,,
1:43:01 AM,15812,3732.000000,-1524.00,-46,-86.000000,-299,,,,,,,,,,,,,,,,,,,
1:43:02 AM,17748,2872.000000,592.00,-58,214.000000,495,,,,,,,,,,,,,,,,,,,
1:43:03 AM,13716,2652.000000,4.00,-91,402.000000,552,,,,,,,,,,,,,,,,,,,
1:43:04 AM,17884,2772.000000,-1260.00,-68,1747.000000,493,,,,,,,,,,,,,,,,,,,
1:43:05 AM,17160,3440.000000,-304.00,-111,939.000000,1166,,,,,,,,,,,,,,,,,,,
1:43:06 AM,14368,2644.000000,220.00,-73,-655.000000,-694,,,,,,,,,,,,,,,,,,,
1:43:07 AM,18328,3312.000000,-832.00,-140,785.000000,330,,,,,,,,,,,,,,,,,,,
1:43:08 AM,14140,2472.000000,-492.00,-60,-262.000000,-528,,,,,,,,,,,,,,,,,,,
1:43:09 AM,15200,2700.000000,-400.00,-33,-23.000000,-222,,,,,,,,,,,,,,,,,,,
1:43:10 AM,16088,1980.000000,-512.00,-172,1626.000000,806,,,,,,,,,,,,,,,,,,,
1:43:11 AM,15448,3192.000000,-1128.00,16,-653.000000,-755,,,,,,,,,,,,,,,,,,,
1:43:12 AM,13568,2900.000000,-332.00,-98,63.000000,-363,,,,,,,,,,,,,,,,,,,
1:43:13 AM,16652,2236.000000,596.00,46,-811.000000,-733,,,,,,,,,,,,,,,,,,,
1:43:14 AM,14736,3652.000000,-824.00,-63,343.000000,432,,,,,,,,,,,,,,,,,,,
1:43:15 AM,17928,2408.000000,-864.00,-47,131.000000,-75,,,,,,,,,,,,,,,,,,,
1:43:16 AM,16644,3316.000000,-1220.00,-40,-132.000000,-644,,,,,,,,,,,,,,,,,,,
1:43:17 AM,17352,2956.000000,120.00,-158,758.000000,602,,,,,,,,,,,,,,,,,,,
1:43:18 AM,15300,3128.000000,-404.00,-116,1131.000000,489,,,,,,,,,,,,,,,,,,,
1:43:19 AM,14432,3112.000000,-380.00,-147,1210.000000,739,,,,,,,,,,,,,,,,,,,
1:43:20 AM,17968,2460.000000,1060.00,-137,673.000000,591,,,,,,,,,,,,,,,,,,,
1:43:21 AM,15144,3244.000000,-652.00,-58,117.000000,212,,,,,,,,,,,,,,,,,,,
1:43:22 AM,17136,3556.000000,-1684.00,-182,1746.000000,1001,,,,,,,,,,,,,,,,,,,
1:43:23 AM,14248,2060.000000,544.00,-18,-1437.000000,-1331,,,,,,,,,,,,,,,,,,,
1:43:24 AM,15324,2168.000000,388.00,-26,-1561.000000,-1467,,,,,,,,,,,,,,,,,,,
1:43:25 AM,15716,3960.000000,-760.00,-159,917.000000,766,,,,,,,,,,,,,,,,,,,
1:43:26 AM,16816,1948.000000,-708.00,-134,1599.000000,292,,,,,,,,,,,,,,,,,,,
1:43:27 AM,17904,2396.000000,-1012.00,-79,1310.000000,97,,,,,,,,,,,,,,,,,,,
1:43:28 AM,17368,2636.000000,456.00,-5,-949.000000,-262,,,,,,,,,,,,,,,,,,,
1:43:29 AM,15452,3628.000000,-1288.00,-25,80.000000,-241,,,,,,,,,,,,,,,,,,,
1:43:31 AM,18180,2836.000000,-128.00,-69,-624.000000,-675,,,,,,,,,,,,,,,,,,,
1:43:31 AM,16444,2000.000000,776.00,-37,-1198.000000,-646,,,,,,,,,,,,,,,,,,,
1:43:33 AM,15324,2928.000000,-440.00,-140,1031.000000,665,,,,,,,,,,,,,,,,,,,
1:43:34 AM,18032,3004.000000,-64.00,-43,405.000000,179,,,,,,,,,,,,,,,,,,,
1:43:35 AM,15324,3696.000000,-824.00,-93,-85.000000,16,,,,,,,,,,,,,,,,,,,
1:43:36 AM,18912,1664.000000,216.00,59,-121.000000,-866,,,,,,,,,,,,,,,,,,,
1:43:37 AM,16680,2500.000000,-400.00,-135,1538.000000,381,,,,,,,,,,,,,,,,,,,
1:43:38 AM,15336,2332.000000,152.00,-64,-870.000000,-1007,,,,,,,,,,,,,,,,,,,
1:43:39 AM,13972,2596.000000,-132.00,-163,-169.000000,-480,,,,,,,,,,,,,,,,,,,
1:43:40 AM,15088,3652.000000,-1388.00,-244,990.000000,1293,,,,,,,,,,,,,,,,,,,
1:43:41 AM,16392,2472.000000,64.00,15,-449.000000,-896,,,,,,,,,,,,,,,,,,,
